episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
615,3,4,97.25,25996.900000000016
620,1,10,97.09,25985.900000000012
625,1,10,96.77,25498.900000000012
630,2,3,96.84,25614.900000000012
635,3,3,96.98,25728.900000000012
640,0,0,96.98,25728.900000000012
645,0,0,96.98,25728.900000000012
650,2,1,96.77,25492.900000000012
655,1,0,96.99,25743.900000000016
660,2,3,96.72,25506.900000000012
665,2,5,97.3,26238.900000000012
670,5,8,97.44,26300.900000000016
675,4,7,97.16999999999999,26088.900000000012
680,3,9,96.83,25666.900000000012
685,2,3,96.89,25792.900000000016
690,4,5,96.31,25160.90000000001
695,3,12,96.37,25007.900000000012
700,3,6,96.8,25395.900000000012
705,3,6,96.48,25073.900000000012
710,3,13,96.54,25239.900000000005
715,2,13,96.64999999999999,25267.90000000001
720,4,4,97.76,26451.900000000012
725,6,16,97.68,26142.900000000012
730,2,3,97.62,26035.900000000016
735,3,4,97.64999999999999,26107.90000000001
740,3,17,96.63,25185.90000000001
745,4,18,97.03,25404.900000000016
750,4,17,96.22999999999999,24887.90000000001
755,1,13,97.46,26151.900000000012
760,0,0,97.46,26151.900000000012
765,3,10,96.94,25587.900000000005
770,3,3,97.24,25899.900000000012
775,2,3,97.05,25689.900000000012
780,2,0,97.08,25716.900000000012
785,0,0,97.08,25716.900000000012
790,2,5,97.30000000000001,25895.900000000016
795,0,0,97.30000000000001,25895.900000000016
800,1,0,97.60000000000001,26186.900000000016
805,3,4,97.99,26676.900000000012
810,3,10,97.27,25991.900000000012
815,4,13,97.07,25696.900000000012
820,5,0,97.19,25835.900000000016
825,4,3,97.16,25809.900000000012
830,4,4,97.28,25901.900000000012
835,1,0,97.22,25898.900000000012
840,4,13,97.17999999999999,25679.90000000001
845,2,4,97.08999999999999,25564.900000000005
850,4,9,97.07,25724.900000000016
855,2,2,97.3,26002.90000000001
860,2,2,97.07,25724.900000000016
865,2,2,97.32,25977.90000000001
870,1,0,97.11999999999999,25759.90000000001
875,1,0,97.32,25977.90000000001
880,1,0,97.11999999999999,25759.90000000001
885,1,0,97.32,25977.90000000001
890,1,0,97.11999999999999,25759.90000000001
895,1,0,97.32,25977.90000000001
900,1,0,97.11999999999999,25759.90000000001
905,1,0,97.32,25977.90000000001
910,1,0,97.11999999999999,25759.90000000001
915,1,0,97.32,25977.90000000001
920,1,0,97.11999999999999,25759.90000000001
925,1,0,97.32,25977.90000000001
930,1,0,97.11999999999999,25759.90000000001
935,1,0,97.32,25977.90000000001
940,1,0,97.11999999999999,25759.90000000001
945,1,0,97.32,25977.90000000001
950,1,0,97.11999999999999,25759.90000000001
955,1,0,97.32,25977.90000000001
960,1,0,97.11999999999999,25759.90000000001
965,1,0,97.32,25977.90000000001
970,1,0,97.11999999999999,25759.90000000001
975,1,0,97.32,25977.90000000001
980,1,0,97.11999999999999,25759.90000000001
985,1,0,97.32,25977.90000000001
990,1,0,97.11999999999999,25759.90000000001
995,1,0,97.32,25977.90000000001
1000,1,0,97.11999999999999,25759.90000000001
1005,1,0,97.32,25977.90000000001
1010,0,0,97.32,25977.90000000001
1015,0,0,97.32,25977.90000000001
1020,0,0,97.32,25977.90000000001
1025,0,0,97.32,25977.90000000001
1030,0,0,97.32,25977.90000000001
1035,0,0,97.32,25977.90000000001
1040,0,0,97.32,25977.90000000001
1045,0,0,97.32,25977.90000000001
1050,0,0,97.32,25977.90000000001
1055,0,0,97.32,25977.90000000001
1060,0,0,97.32,25977.90000000001
1065,0,0,97.32,25977.90000000001
1070,0,0,97.32,25977.90000000001
1075,0,0,97.32,25977.90000000001
1080,0,0,97.32,25977.90000000001
1085,0,0,97.32,25977.90000000001
1090,0,0,97.32,25977.90000000001
1095,0,0,97.32,25977.90000000001
1100,0,0,97.32,25977.90000000001
