episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
530,10,9,88.58,3778.5999999999995
535,7,11,89.60000000000001,4518.600000000003
540,10,14,88.21,3417.599999999999
545,8,7,90.33,4867.600000000003
550,13,23,89.09,4250.600000000001
555,12,21,89.65,4593.600000000003
560,9,17,90.19,4916.600000000003
565,12,13,89.30000000000001,4190.6
570,5,3,88.25999999999999,3422.5999999999995
575,5,5,89.54,4427.600000000001
580,5,12,88.81,3915.6000000000004
585,4,1,88.71000000000001,3879.6000000000004
590,7,6,88.38,3717.6000000000004
595,3,5,88.25,3484.5999999999995
600,6,7,88.95,4071.600000000001
605,6,7,88.86,4048.600000000001
610,6,9,88.66,3741.6
615,8,3,88.66,3759.5999999999995
620,4,2,89.06,3980.600000000001
625,6,11,89.31,4115.6
630,9,9,89.49,4290.6
635,6,1,90.42,4882.600000000002
640,8,1,88.42,3482.5999999999995
645,9,4,88.94999999999999,4087.600000000001
650,7,4,89.32,4259.600000000001
655,6,5,89.47,4331.600000000001
660,2,0,88.77000000000001,3863.6
665,3,0,90.41,5014.600000000001
670,5,1,89.51,4372.600000000001
675,5,1,90.4,5066.600000000003
680,6,1,88.72,3904.5999999999995
685,8,2,87.94,3252.599999999999
690,5,4,88.18,3316.5999999999995
695,6,4,90.12,4637.600000000002
700,5,5,89.08,3993.5999999999995
705,6,2,89.29,4167.600000000001
710,5,2,88.62,3627.5999999999995
715,8,5,89.08999999999999,4150.6
720,5,3,88.95,4063.600000000001
725,8,9,89.39,4360.600000000001
730,8,6,89.84,4557.600000000002
735,6,4,89.5,4412.600000000001
740,3,5,89.74,4522.600000000002
745,3,1,89.86999999999999,4596.600000000001
750,4,1,88.97,3960.5999999999995
755,7,6,88.80000000000001,3930.6000000000004
760,3,2,88.73,3867.6000000000004
765,2,1,88.97,4005.6000000000004
770,3,1,88.87,3976.6000000000004
775,3,1,88.95,4017.6000000000004
780,3,1,88.84,3968.5999999999995
785,4,2,88.75999999999999,3839.5999999999995
790,4,3,88.63000000000001,3769.5999999999995
795,3,1,88.7,3853.5999999999995
800,4,1,88.69,3828.5999999999995
805,3,1,89.08000000000001,4083.5999999999995
810,4,1,88.34,3581.5999999999995
815,6,9,89.38,4430.6
820,9,9,89.67,4552.600000000001
825,6,5,89.32000000000001,4234.6
830,4,12,88.0,3397.5999999999995
835,5,5,89.38000000000001,4414.600000000001
840,3,8,90.33999999999999,4974.600000000002
845,6,9,89.02000000000001,4245.6
850,4,0,89.77,4686.600000000002
855,3,1,89.32000000000001,4448.6
860,7,12,88.75,4168.6
865,3,10,88.75,4110.6
870,4,11,89.2,4350.600000000001
875,3,12,88.77,4097.6
880,2,5,89.16,4308.600000000001
885,3,8,89.65,4590.600000000002
890,2,4,89.94,4782.600000000001
895,7,5,89.81,4777.600000000002
900,2,3,88.35000000000001,3825.6000000000004
905,4,5,88.67,4030.6000000000004
910,4,12,88.47,3876.6000000000004
915,7,19,88.41,4053.600000000001
920,5,14,89.15,4637.600000000001
925,3,9,88.84,4335.600000000001
930,3,11,88.92999999999999,4567.600000000003
935,6,10,88.46,4022.6
940,5,4,89.05000000000001,4406.600000000001
945,4,6,89.41000000000001,4715.600000000003
950,10,10,89.2,4488.600000000002
955,6,8,89.21,4585.600000000002
960,9,13,88.21,3834.5999999999995
965,8,7,89.24000000000001,4554.600000000002
970,6,3,88.22999999999999,3931.6000000000004
975,4,2,89.44,4739.600000000003
980,5,6,89.25,4586.600000000002
985,2,0,89.28,4594.600000000001
990,5,6,90.11,5094.600000000003
995,4,7,89.4,4532.600000000001
1000,5,5,89.59,4735.600000000001
1005,2,4,89.22,4474.600000000001
1010,0,0,89.22,4474.600000000001
1015,0,0,89.22,4474.600000000001
1020,0,0,89.22,4474.600000000001
1025,0,0,89.22,4474.600000000001
1030,0,0,89.22,4474.600000000001
1035,0,0,89.22,4474.600000000001
1040,0,0,89.22,4474.600000000001
1045,0,0,89.22,4474.600000000001
1050,0,0,89.22,4474.600000000001
1055,0,0,89.22,4474.600000000001
1060,0,0,89.22,4474.600000000001
1065,0,0,89.22,4474.600000000001
1070,0,0,89.22,4474.600000000001
1075,0,0,89.22,4474.600000000001
1080,0,0,89.22,4474.600000000001
1085,0,0,89.22,4474.600000000001
1090,0,0,89.22,4474.600000000001
1095,0,0,89.22,4474.600000000001
1100,0,0,89.22,4474.600000000001
