episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
690,2,0,89.78999999999999,7710.4000000000015
695,2,0,90.16000000000001,7933.4000000000015
700,7,7,90.06,7808.400000000001
705,4,8,89.92,7717.4000000000015
710,5,14,88.96000000000001,7403.4000000000015
715,4,11,88.08,6912.4
720,0,0,88.08,6912.4
725,1,0,88.21,6981.4
730,1,0,88.08,6912.4
735,1,0,88.21,6981.4
740,1,0,88.08,6912.4
745,2,0,88.21,6976.400000000001
750,1,0,88.21,6981.4
755,1,0,88.21,6976.400000000001
760,1,0,88.21,6981.4
765,2,0,88.67999999999999,7225.400000000001
770,2,0,88.21,6981.4
775,2,0,88.67999999999999,7225.400000000001
780,2,0,88.21,6981.4
785,3,0,88.75,7266.400000000001
790,1,0,88.53,7140.4
795,2,0,88.72,7283.400000000001
800,1,0,88.29,7054.4
805,1,0,88.72,7283.400000000001
810,1,0,88.29,7054.4
815,1,0,88.72,7283.400000000001
820,1,0,88.29,7054.4
825,1,0,88.72,7283.400000000001
830,1,1,88.1,6987.400000000001
835,1,1,88.72,7283.400000000001
840,1,0,88.29,7054.4
845,1,0,88.72,7283.400000000001
850,1,0,88.29,7054.4
855,1,0,88.72,7283.400000000001
860,1,0,88.29,7054.4
865,1,0,88.72,7283.400000000001
870,1,0,88.29,7054.4
875,1,0,88.72,7283.400000000001
880,1,0,88.29,7054.4
885,1,0,88.72,7283.400000000001
890,1,0,88.29,7054.4
895,1,0,88.72,7283.400000000001
900,1,0,88.29,7054.4
905,1,0,88.72,7283.400000000001
910,1,0,88.29,7054.4
915,1,0,88.72,7283.400000000001
920,1,0,88.29,7054.4
925,1,0,88.72,7283.400000000001
930,1,0,88.29,7054.4
935,1,0,88.72,7283.400000000001
940,1,0,88.29,7054.4
945,1,0,88.53,7137.4
950,2,0,88.55999999999999,7172.400000000001
955,1,0,88.29,7054.4
960,2,0,89.03,7359.400000000001
965,1,0,88.55,7123.4
970,0,0,88.55,7123.4
975,2,0,88.85,7230.4
980,1,0,88.86,7233.4
985,0,0,88.86,7233.4
990,0,0,88.86,7233.4
995,0,0,88.86,7233.4
1000,2,0,88.44,7077.399999999999
1005,3,146,88.54,4099.4
1010,9,0,88.07,3985.4
1015,9,0,87.80000000000001,3702.4
1020,4,0,88.26,3964.4000000000005
1025,3,0,88.58,4059.4
1030,8,0,88.13,3882.4
1035,7,0,87.55,3572.4
1040,3,0,88.17,3833.4
1045,2,0,88.58,4007.4
1050,11,0,88.78999999999999,4368.400000000001
1055,7,0,88.28,3968.4
1060,1,0,87.99,3836.4
1065,3,0,88.14,3894.4000000000005
1070,1,0,88.44,4018.4000000000005
1075,2,0,88.09,3857.4
1080,2,0,88.0,3794.4000000000005
1085,1,0,88.36,3974.4000000000005
1090,4,0,89.07,4359.400000000001
1095,2,0,89.38,4523.400000000001
1100,5,0,88.28999999999999,3918.4
