episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
985,2,0,91.71,10625.400000000001
990,2,0,93.16,11360.4
995,2,0,92.74,11107.400000000001
1000,2,1,92.28,10849.400000000001
1005,2,1,92.74,11107.400000000001
1010,0,0,92.74,11107.400000000001
1015,0,0,92.74,11107.400000000001
1020,0,0,92.74,11107.400000000001
1025,0,0,92.74,11107.400000000001
1030,0,0,92.74,11107.400000000001
1035,0,0,92.74,11107.400000000001
1040,0,0,92.74,11107.400000000001
1045,0,0,92.74,11107.400000000001
1050,0,0,92.74,11107.400000000001
1055,0,0,92.74,11107.400000000001
1060,0,0,92.74,11107.400000000001
1065,0,0,92.74,11107.400000000001
1070,0,0,92.74,11107.400000000001
1075,0,0,92.74,11107.400000000001
1080,0,0,92.74,11107.400000000001
1085,0,0,92.74,11107.400000000001
1090,0,0,92.74,11107.400000000001
1095,0,0,92.74,11107.400000000001
1100,0,0,92.74,11107.400000000001
