episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
820,4,4,92.38,10617.600000000004
825,3,5,92.56,10861.600000000004
830,3,2,92.13,10478.600000000006
835,2,2,91.78,10266.600000000006
840,2,0,92.19,10497.600000000006
845,2,0,92.39,10683.600000000004
850,4,0,92.78,10925.600000000004
855,4,2,92.38000000000001,10639.600000000006
860,1,0,92.04,10360.600000000006
865,1,3,92.14,10400.600000000006
870,1,3,92.04,10360.600000000006
875,0,0,92.04,10360.600000000006
880,1,0,92.06,10381.600000000006
885,1,0,92.04,10360.600000000006
890,2,2,92.67999999999999,10874.600000000006
895,3,2,92.89,11019.600000000004
900,1,3,93.16,11139.600000000004
905,2,2,92.58,10777.600000000004
910,2,0,92.81,10944.600000000004
915,2,0,92.57,10796.600000000006
920,2,0,92.52,10741.600000000006
925,1,3,92.32,10760.600000000006
930,1,4,92.64999999999999,10849.600000000006
935,1,0,92.78999999999999,10947.600000000004
940,1,0,92.85,10999.600000000004
945,1,1,92.5,10760.600000000004
950,1,5,92.4,10749.600000000008
955,2,5,92.76,10939.600000000004
960,0,0,92.76,10939.600000000004
965,2,5,92.38,10726.600000000008
970,3,6,92.76,10952.600000000004
975,1,0,92.78,10950.600000000004
980,1,2,92.8,10994.600000000004
985,1,0,92.48,10756.600000000006
990,1,5,93.13,11195.600000000004
995,2,3,92.76,11073.600000000004
1000,1,3,92.97,11325.600000000004
1005,0,3,92.37,10746.600000000006
1010,0,0,92.37,10746.600000000006
1015,0,0,92.37,10746.600000000006
1020,0,0,92.37,10746.600000000006
1025,0,0,92.37,10746.600000000006
1030,0,0,92.37,10746.600000000006
1035,0,0,92.37,10746.600000000006
1040,0,0,92.37,10746.600000000006
1045,0,0,92.37,10746.600000000006
1050,0,0,92.37,10746.600000000006
1055,0,0,92.37,10746.600000000006
1060,0,0,92.37,10746.600000000006
1065,0,0,92.37,10746.600000000006
1070,0,0,92.37,10746.600000000006
1075,0,0,92.37,10746.600000000006
1080,0,0,92.37,10746.600000000006
1085,0,0,92.37,10746.600000000006
1090,0,0,92.37,10746.600000000006
1095,0,0,92.37,10746.600000000006
1100,0,0,92.37,10746.600000000006
