episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
460,4,29,96.88000000000001,15895.600000000013
465,1,20,96.62,15761.600000000013
470,1,31,96.65,15817.600000000013
475,2,33,96.69,15862.600000000013
480,3,19,96.45,15356.600000000013
485,4,19,96.96000000000001,15998.600000000013
490,2,25,98.03999999999999,16439.600000000013
495,3,22,96.76,15659.600000000013
500,2,14,96.98,15690.600000000013
505,1,9,96.35,15521.600000000011
510,1,6,95.43,14861.600000000011
515,2,21,96.33,15310.600000000013
520,2,22,96.25,15429.600000000013
525,4,19,96.79,16019.600000000013
530,2,14,96.16999999999999,15549.600000000013
535,2,14,96.80999999999999,16095.600000000013
540,2,43,97.47,16213.600000000011
545,0,31,96.71000000000001,15732.600000000013
550,3,14,97.01,15700.600000000015
555,3,15,96.59,15642.600000000013
560,1,9,97.09,15753.600000000013
565,1,8,96.71000000000001,15732.600000000013
570,1,8,97.09,15753.600000000013
575,1,9,96.71000000000001,15667.600000000013
580,1,13,97.31,15961.600000000013
585,1,12,96.71000000000001,15732.600000000013
590,1,8,97.09,15753.600000000013
595,1,8,96.71000000000001,15732.600000000013
600,1,8,97.09,15753.600000000013
605,1,8,96.71000000000001,15732.600000000013
610,1,8,97.09,15753.600000000013
615,1,8,96.71000000000001,15732.600000000013
620,1,8,97.09,15753.600000000013
625,1,8,96.71000000000001,15732.600000000013
630,1,8,97.09,15753.600000000013
635,1,8,96.71000000000001,15732.600000000013
640,1,8,97.09,15753.600000000013
645,1,8,96.71000000000001,15732.600000000013
650,1,8,97.09,15753.600000000013
655,1,8,96.71000000000001,15732.600000000013
660,1,8,97.09,15753.600000000013
665,1,8,96.71000000000001,15732.600000000013
670,1,8,97.09,15753.600000000013
675,1,8,96.71000000000001,15732.600000000013
680,1,8,97.09,15753.600000000013
685,1,8,96.71000000000001,15732.600000000013
690,1,8,97.09,15753.600000000013
695,1,8,96.71000000000001,15732.600000000013
700,1,8,97.09,15753.600000000013
705,1,0,97.19999999999999,15819.600000000013
710,2,8,96.71000000000001,15732.600000000013
715,1,8,97.09,15753.600000000013
720,1,8,96.71000000000001,15732.600000000013
725,2,0,96.62,15693.600000000013
730,3,10,96.38000000000001,15686.600000000013
735,2,5,96.39999999999999,15690.600000000013
740,1,0,96.66,15845.600000000013
745,2,3,96.47,15703.600000000011
750,1,2,95.95,15288.600000000013
755,1,2,96.47,15703.600000000011
760,0,0,96.47,15703.600000000011
765,1,0,96.75,15890.600000000013
770,2,9,96.44,15478.600000000013
775,2,8,96.09,15434.600000000013
780,2,13,96.67,15653.600000000013
785,3,6,96.66,15637.600000000013
790,2,10,96.77000000000001,15921.600000000013
795,1,9,96.74,15701.600000000013
800,0,0,96.74,15701.600000000013
805,2,3,96.62,15513.600000000013
810,3,11,97.03,15959.600000000013
815,2,10,96.78999999999999,15730.600000000013
820,1,0,96.7,15735.600000000013
825,3,4,96.39,15513.600000000013
830,3,11,96.61,15810.600000000013
835,2,9,96.15,15292.600000000013
840,1,4,96.8,15819.600000000013
845,1,1,96.49,15617.600000000013
850,1,2,96.51,15618.600000000013
855,1,5,96.15,15292.600000000013
860,1,4,96.49,15617.600000000013
865,1,1,96.8,15819.600000000013
870,1,1,96.49,15617.600000000013
875,1,4,96.15,15292.600000000013
880,0,0,96.15,15292.600000000013
885,0,0,96.15,15292.600000000013
890,0,0,96.15,15292.600000000013
895,0,0,96.15,15292.600000000013
900,0,0,96.15,15292.600000000013
905,0,0,96.15,15292.600000000013
910,0,0,96.15,15292.600000000013
915,0,0,96.15,15292.600000000013
920,0,0,96.15,15292.600000000013
925,0,0,96.15,15292.600000000013
930,0,0,96.15,15292.600000000013
935,0,0,96.15,15292.600000000013
940,0,0,96.15,15292.600000000013
945,0,0,96.15,15292.600000000013
950,0,0,96.15,15292.600000000013
955,0,0,96.15,15292.600000000013
960,0,0,96.15,15292.600000000013
965,0,0,96.15,15292.600000000013
970,0,0,96.15,15292.600000000013
975,0,0,96.15,15292.600000000013
980,0,0,96.15,15292.600000000013
985,0,0,96.15,15292.600000000013
990,0,0,96.15,15292.600000000013
995,0,0,96.15,15292.600000000013
1000,0,0,96.15,15292.600000000013
1005,0,0,96.15,15292.600000000013
1010,0,0,96.15,15292.600000000013
1015,0,0,96.15,15292.600000000013
1020,0,0,96.15,15292.600000000013
1025,0,0,96.15,15292.600000000013
1030,0,0,96.15,15292.600000000013
1035,0,0,96.15,15292.600000000013
1040,0,0,96.15,15292.600000000013
1045,0,0,96.15,15292.600000000013
1050,0,0,96.15,15292.600000000013
1055,0,0,96.15,15292.600000000013
1060,0,0,96.15,15292.600000000013
1065,0,0,96.15,15292.600000000013
1070,0,0,96.15,15292.600000000013
1075,0,0,96.15,15292.600000000013
1080,0,0,96.15,15292.600000000013
1085,0,0,96.15,15292.600000000013
1090,0,0,96.15,15292.600000000013
1095,0,0,96.15,15292.600000000013
1100,0,0,96.15,15292.600000000013
