episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
750,4,1,88.81,4469.399999999999
755,4,2,88.17999999999999,4134.4
760,6,1,88.77000000000001,4428.399999999999
765,5,5,91.0,5562.4
770,9,7,87.7,3932.4
775,7,7,87.94,4027.3999999999996
780,4,3,86.58,3383.400000000001
785,3,2,87.99,4000.3999999999996
790,5,2,86.91,3487.4000000000005
795,3,1,87.74000000000001,3872.4000000000005
800,3,2,88.4,4236.4
805,3,3,88.24,4122.399999999999
810,3,3,88.09,4066.3999999999996
815,3,3,88.41000000000001,4196.399999999999
820,8,5,88.41,4323.399999999999
825,7,3,87.74,3909.4000000000005
830,5,3,88.74000000000001,4434.399999999999
835,4,5,88.06,3998.3999999999996
840,4,5,88.29,4200.399999999999
845,3,2,87.89,3948.3999999999996
850,2,1,88.58,4380.4
855,3,2,88.78999999999999,4447.4
860,3,3,87.91,4100.4
865,9,8,87.5,4011.3999999999996
870,6,6,87.47,3853.4000000000005
875,5,2,87.46000000000001,3791.4000000000005
880,3,2,88.81,4542.4
885,2,1,87.49000000000001,3865.3999999999996
890,2,1,88.66,4509.4
895,4,4,87.28999999999999,3765.3999999999996
900,2,1,88.52,4398.4
905,1,1,88.03999999999999,4128.399999999999
910,4,2,88.28,4310.4
915,6,3,87.03,3613.400000000001
920,2,2,88.19,4265.4
925,5,0,87.2,3841.399999999999
930,3,1,87.94,4057.3999999999996
935,1,0,87.11,3658.4000000000005
940,2,1,89.01,4737.400000000001
945,3,1,87.07,3675.4000000000005
950,1,1,89.3,4847.400000000001
955,2,2,87.19,3777.3999999999996
960,2,2,89.3,4847.400000000001
965,2,2,87.19,3777.3999999999996
970,4,6,89.0,4713.400000000001
975,1,3,88.65,4511.4
980,4,4,87.49,3898.4
985,4,2,89.11,4803.400000000001
990,4,2,87.6,3947.4
995,2,1,86.75,3600.4
1000,2,1,86.75,3592.4000000000005
1005,2,1,87.5,3896.4
1010,0,0,87.5,3896.4
1015,0,0,87.5,3896.4
1020,0,0,87.5,3896.4
1025,0,0,87.5,3896.4
1030,0,0,87.5,3896.4
1035,0,0,87.5,3896.4
1040,0,0,87.5,3896.4
1045,0,0,87.5,3896.4
1050,0,0,87.5,3896.4
1055,0,0,87.5,3896.4
1060,0,0,87.5,3896.4
1065,0,0,87.5,3896.4
1070,0,0,87.5,3896.4
1075,0,0,87.5,3896.4
1080,0,0,87.5,3896.4
1085,0,0,87.5,3896.4
1090,0,0,87.5,3896.4
1095,0,0,87.5,3896.4
1100,0,0,87.5,3896.4
