episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
620,0,6,96.08,24292.999999999993
625,0,6,98.09,26379.999999999978
630,0,2,98.15,26521.999999999978
635,0,2,98.09,26379.999999999978
640,0,0,98.09,26379.999999999978
645,0,0,98.09,26379.999999999978
650,0,0,98.09,26379.999999999978
655,0,0,98.09,26379.999999999978
660,0,0,98.09,26379.999999999978
665,0,0,98.09,26379.999999999978
670,0,0,98.09,26379.999999999978
675,0,6,97.13000000000001,25364.999999999985
680,0,6,98.09,26379.999999999978
685,0,0,98.09,26379.999999999978
690,0,0,98.09,26379.999999999978
695,0,0,98.09,26379.999999999978
700,0,0,98.09,26379.999999999978
705,0,0,98.09,26379.999999999978
710,0,0,98.09,26379.999999999978
715,0,0,98.09,26379.999999999978
720,0,0,98.09,26379.999999999978
725,0,0,98.09,26379.999999999978
730,0,0,98.09,26379.999999999978
735,0,0,98.09,26379.999999999978
740,0,0,98.09,26379.999999999978
745,0,0,98.09,26379.999999999978
750,0,0,98.09,26379.999999999978
755,0,0,98.09,26379.999999999978
760,0,0,98.09,26379.999999999978
765,0,0,98.09,26379.999999999978
770,0,0,98.09,26379.999999999978
775,0,0,98.09,26379.999999999978
780,0,0,98.09,26379.999999999978
785,0,0,98.09,26379.999999999978
790,0,0,98.09,26379.999999999978
795,0,0,98.09,26379.999999999978
800,0,0,98.09,26379.999999999978
805,0,0,98.09,26379.999999999978
810,0,0,98.09,26379.999999999978
815,0,0,98.09,26379.999999999978
820,0,0,98.09,26379.999999999978
825,0,0,98.09,26379.999999999978
830,0,0,98.09,26379.999999999978
835,0,0,98.09,26379.999999999978
840,0,0,98.09,26379.999999999978
845,0,0,98.09,26379.999999999978
850,0,0,98.09,26379.999999999978
855,0,0,98.09,26379.999999999978
860,0,0,98.09,26379.999999999978
865,0,0,98.09,26379.999999999978
870,0,0,98.09,26379.999999999978
875,0,0,98.09,26379.999999999978
880,0,0,98.09,26379.999999999978
885,0,0,98.09,26379.999999999978
890,0,0,98.09,26379.999999999978
895,0,0,98.09,26379.999999999978
900,0,0,98.09,26379.999999999978
905,0,0,98.09,26379.999999999978
910,0,0,98.09,26379.999999999978
915,0,0,98.09,26379.999999999978
920,0,0,98.09,26379.999999999978
925,0,0,98.09,26379.999999999978
930,0,0,98.09,26379.999999999978
935,0,0,98.09,26379.999999999978
940,0,0,98.09,26379.999999999978
945,0,0,98.09,26379.999999999978
950,0,0,98.09,26379.999999999978
955,0,0,98.09,26379.999999999978
960,0,0,98.09,26379.999999999978
965,0,0,98.09,26379.999999999978
970,0,0,98.09,26379.999999999978
975,0,0,98.09,26379.999999999978
980,0,0,98.09,26379.999999999978
985,0,0,98.09,26379.999999999978
990,0,0,98.09,26379.999999999978
995,0,0,98.09,26379.999999999978
1000,0,0,98.09,26379.999999999978
1005,0,0,98.09,26379.999999999978
1010,0,0,98.09,26379.999999999978
1015,0,0,98.09,26379.999999999978
1020,0,0,98.09,26379.999999999978
1025,0,0,98.09,26379.999999999978
1030,0,0,98.09,26379.999999999978
1035,0,0,98.09,26379.999999999978
1040,0,0,98.09,26379.999999999978
1045,0,0,98.09,26379.999999999978
1050,0,0,98.09,26379.999999999978
1055,0,0,98.09,26379.999999999978
1060,0,0,98.09,26379.999999999978
1065,0,0,98.09,26379.999999999978
1070,0,0,98.09,26379.999999999978
1075,0,0,98.09,26379.999999999978
1080,0,0,98.09,26379.999999999978
1085,0,0,98.09,26379.999999999978
1090,0,0,98.09,26379.999999999978
1095,0,0,98.09,26379.999999999978
1100,0,0,98.09,26379.999999999978
