episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
680,0,0,91.62,10070.600000000008
685,0,0,91.62,10070.600000000008
690,0,0,91.62,10070.600000000008
695,0,0,91.62,10070.600000000008
700,0,0,91.62,10070.600000000008
705,0,0,91.62,10070.600000000008
710,0,1,91.62,9932.600000000008
715,0,1,91.62,10070.600000000008
720,0,0,91.62,10070.600000000008
725,0,0,91.62,10070.600000000008
730,0,0,91.62,10070.600000000008
735,0,0,91.62,10070.600000000008
740,0,0,91.62,10070.600000000008
745,0,0,91.62,10070.600000000008
750,0,0,91.62,10070.600000000008
755,0,0,91.62,10070.600000000008
760,0,0,91.62,10070.600000000008
765,0,0,91.62,10070.600000000008
770,0,0,91.62,10070.600000000008
775,0,0,91.62,10070.600000000008
780,0,0,91.62,10070.600000000008
785,0,0,91.62,10070.600000000008
790,0,0,91.62,10070.600000000008
795,0,0,91.62,10070.600000000008
800,0,0,91.62,10070.600000000008
805,0,0,91.62,10070.600000000008
810,0,0,91.62,10070.600000000008
815,0,0,91.62,10070.600000000008
820,0,0,91.62,10070.600000000008
825,0,0,91.62,10070.600000000008
830,0,0,91.62,10070.600000000008
835,0,0,91.62,10070.600000000008
840,0,0,91.62,10070.600000000008
845,0,0,91.62,10070.600000000008
850,0,0,91.62,10070.600000000008
855,0,0,91.62,10070.600000000008
860,0,0,91.62,10070.600000000008
865,0,0,91.62,10070.600000000008
870,0,0,91.62,10070.600000000008
875,0,0,91.62,10070.600000000008
880,0,0,91.62,10070.600000000008
885,0,0,91.62,10070.600000000008
890,0,0,91.62,10070.600000000008
895,0,0,91.62,10070.600000000008
900,0,0,91.62,10070.600000000008
905,0,0,91.62,10070.600000000008
910,0,0,91.62,10070.600000000008
915,0,0,91.62,10070.600000000008
920,0,0,91.62,10070.600000000008
925,0,0,91.62,10070.600000000008
930,0,0,91.62,10070.600000000008
935,0,0,91.62,10070.600000000008
940,0,0,91.62,10070.600000000008
945,0,0,91.62,10070.600000000008
950,0,0,91.62,10070.600000000008
955,0,0,91.62,10070.600000000008
960,0,0,91.62,10070.600000000008
965,0,0,91.62,10070.600000000008
970,0,0,91.62,10070.600000000008
975,0,0,91.62,10070.600000000008
980,0,0,91.62,10070.600000000008
985,0,0,91.62,10070.600000000008
990,0,0,91.62,10070.600000000008
995,0,0,91.62,10070.600000000008
1000,0,0,91.62,10070.600000000008
1005,0,0,91.62,10070.600000000008
1010,0,0,91.62,10070.600000000008
1015,0,0,91.62,10070.600000000008
1020,0,0,91.62,10070.600000000008
1025,0,0,91.62,10070.600000000008
1030,0,0,91.62,10070.600000000008
1035,0,0,91.62,10070.600000000008
1040,0,0,91.62,10070.600000000008
1045,0,0,91.62,10070.600000000008
1050,0,0,91.62,10070.600000000008
1055,0,0,91.62,10070.600000000008
1060,0,0,91.62,10070.600000000008
1065,0,0,91.62,10070.600000000008
1070,0,0,91.62,10070.600000000008
1075,0,0,91.62,10070.600000000008
1080,0,0,91.62,10070.600000000008
1085,0,0,91.62,10070.600000000008
1090,0,0,91.62,10070.600000000008
1095,0,0,91.62,10070.600000000008
1100,0,0,91.62,10070.600000000008
